BALL POS,768.489,117.742,26.2902,-28.3942,-0.245585,-0.3329,N
BALL POS,737.375,118.205,25.5748,-27.9779,0.740209,0.111439,N
BALL POS,706.758,119.145,25.5292,-27.6894,0.948229,0.126529,N
BALL POS,676.439,120.311,25.5128,-27.4048,1.15039,0.126529,N
BALL POS,649.147,121.561,25.549,-27.1791,1.33078,0.126529,N
BALL POS,619.401,123.141,25.5257,-26.895,1.52128,0.126529,N
BALL POS,592.615,124.758,25.5257,-26.7149,1.6957,-0.234982,N
BALL POS,563.448,126.724,25.5406,-26.3871,1.86751,0.126529,N
BALL POS,548.165,128.409,25.9905,25.0772,0.761131,2.17923,N
BALL POS,578.258,129.471,27.1957,25.0772,0.989109,0.01017,N
BALL POS,603.334,130.564,26.2117,25.0772,1.17909,-1.79738,N
BALL POS,630.432,131.962,25.5566,24.4482,1.35684,-0.53881,N
BALL POS,657.028,133.574,25.5494,24.0425,1.55738,0.126529,N
BALL POS,669.028,134.381,25.5041,23.8934,1.64842,0.123887,N
BALL POS,692.809,136.131,25.54,23.6676,1.83166,0.126529,N
BALL POS,704.615,137.074,25.5491,23.5772,1.92362,-0.0542266,N
BALL POS,730.363,139.309,25.528,23.2476,2.12,0.307284,N
BALL POS,755.819,141.761,25.5061,22.9632,2.31608,0.307284,N
BALL POS,780.965,144.428,25.5549,22.7376,2.51352,0.126529,N
BALL POS,803.572,147.039,25.5206,22.4533,2.68717,0.307284,N
BALL POS,815.816,140.341,25.5717,-7.95956,-21.0232,-0.0611947,N
BALL POS,805.557,122.389,25.5211,-13.5378,-2.54037,0.126529,N
BALL POS,790.794,119.746,25.5061,-13.2583,-2.27761,0.123887,N
BALL POS,777.561,118.053,25.5717,-13.3246,-0.517442,0.126529,N
BALL POS,761.734,117.724,25.5465,-13.0889,-0.0504839,-0.0542266,N
BALL POS,734.724,118.555,25.5263,-12.5977,0.579449,0.126529,N
BALL POS,708.789,120.124,25.5404,-12.0958,0.885804,0.126529,N
BALL POS,682.733,122.378,25.5496,-11.6412,1.14599,-0.0542266,N
BALL POS,659.734,124.881,25.4989,-11.3964,1.31122,0.307284,N
BALL POS,634.685,128.138,25.5261,-11.3749,1.60265,0.126529,N
BALL POS,610.797,131.837,25.5405,-11.3749,1.90191,0.126529,N
BALL POS,585.772,136.36,25.5496,-11.3749,2.21745,-0.0542266,N
BALL POS,567.572,140.055,25.555,-11.3749,2.42914,0.126529,N
BALL POS,549.371,144.097,25.5423,-11.3749,2.64084,0.307284,N
BALL POS,562.733,148.729,25.5312,10.8634,2.21889,0.211858,N
BALL POS,583.968,153.566,25.5426,10.3528,2.59743,0.307284,N
BALL POS,606.192,159.749,25.499,9.78362,2.99935,0.307284,N
BALL POS,621.598,164.794,25.5046,9.40909,3.28356,0.123887,N
BALL POS,641.742,172.458,25.5134,8.85505,3.6573,0.307284,N
BALL POS,659.864,180.525,25.5279,8.34786,3.99734,0.307284,N
BALL POS,676.119,188.853,25.5477,7.88797,4.30578,0.126529,N
BALL POS,688.424,195.94,25.5351,7.47577,4.52798,0.307284,N
BALL POS,703.042,204.726,25.532,-3.31564,-7.32233,-0.18793,N
BALL POS,696.317,190.384,25.5075,-3.08973,-6.36451,0.307284,N
BALL POS,689.725,177.341,25.5329,-2.88623,-5.47824,0.126529,N
BALL POS,683.893,166.76,25.5479,-2.664,-4.61961,0.126529,N
BALL POS,678.043,157.137,25.4989,-2.41071,-3.79781,0.307284,N
BALL POS,672.769,149.219,25.526,-2.38371,-3.44645,0.126529,N
BALL POS,667.763,142.314,25.5405,-2.38371,-3.1472,0.126529,N
BALL POS,662.52,135.729,25.5496,-2.38371,-2.83166,-0.0542266,N
BALL POS,656.799,129.28,25.5134,-2.38371,-2.54269,0.307284,N
BALL POS,651.556,124.06,25.5405,-2.38371,-2.22443,0.126529,N
BALL POS,646.312,119.506,25.5496,-2.38371,-1.90889,-0.0542266,N
BALL POS,640.737,118.283,25.5528,-2.58801,0.21832,0.126529,N
BALL POS,635.068,119.041,25.5114,-2.57527,0.459096,0.126529,N
BALL POS,629.403,120.447,25.5207,-2.57527,0.777364,0.307284,N
BALL POS,623.48,122.63,25.5423,-2.57527,1.10781,0.307284,N
BALL POS,618.073,125.253,25.5046,-2.57527,1.34441,0.123887,N
BALL POS,612.15,128.793,25.5261,-2.57527,1.68447,0.126529,N
BALL POS,606.485,132.863,25.5351,-2.57527,1.99796,0.307284,N
BALL POS,602.107,136.457,25.5351,-2.57527,2.22865,0.307284,N
BALL POS,596.699,141.445,25.5496,-2.57527,2.52996,-0.0542266,N
BALL POS,590.519,147.863,25.5134,-2.57527,2.81893,0.307284,N
BALL POS,584.854,154.439,25.5405,-2.57527,3.13719,0.126529,N
BALL POS,579.189,161.68,25.5496,-2.57527,3.45273,-0.0542266,N
BALL POS,573.524,169.566,25.5062,-2.57527,3.7062,0.307284,N
BALL POS,575.541,172.249,25.5306,3.31867,-0.590813,0.126529,N
BALL POS,582.347,171.723,25.5431,2.87481,0.0711058,0.307284,N
BALL POS,588.398,172.408,25.499,2.64236,0.461976,0.307284,N
BALL POS,594.21,173.83,25.526,2.64236,0.783582,0.126529,N
BALL POS,600.023,175.918,25.5351,2.64236,1.09707,0.307284,N
